SOF_Num,Logger_Num,Current_Date,Download_Time,Set_Temp,Process_Temp,Set_Humidity,Process_Humidity,UserID,Current_Time,LoggerID
85,2,30:00.0,30:00.0,40,40,75,78.3,14,57:13.0,105340
85,2,00:00.0,00:00.0,40,40,75,79,14,57:13.0,105341
85,2,30:00.0,30:00.0,40,40,75,78.6,14,57:13.0,105342
85,2,00:00.0,00:00.0,40,40,75,78.1,14,57:13.0,105343
85,1,48:00.0,48:00.0,0.1,0,0,0,12,49:41.0,99219
85,1,30:00.0,30:00.0,25,25.1,60,59,12,49:41.0,99238
85,1,30:00.0,30:00.0,25,25.1,60,59.1,12,49:41.0,99245
85,1,00:00.0,00:00.0,25,25,60,60.8,12,49:41.0,99260
85,1,21:00.0,21:00.0,0.1,0,0,0,14,19:05.0,99270
85,1,00:00.0,00:00.0,25,25,60,59.4,14,19:05.0,99284
85,1,30:00.0,30:00.0,25,25.1,60,60.1,14,20:56.0,99299
85,1,30:00.0,30:00.0,25,25,60,60.8,14,20:56.0,99315
85,1,00:00.0,00:00.0,25,25.1,60,58.6,14,20:56.0,99328
85,2,30:00.0,30:00.0,40,40.1,75,75.1,12,22:40.0,99341
85,2,30:00.0,30:00.0,40,40.1,75,74.7,12,22:40.0,99357
85,2,30:00.0,30:00.0,40,39.9,75,75.4,12,22:40.0,99373
85,2,58:00.0,58:00.0,40,39.9,75,74.8,14,13:15.0,99459
85,2,30:00.0,30:00.0,40,40,75,75.5,12,22:40.0,99404
85,2,00:00.0,00:00.0,40,40,75,74.9,12,22:40.0,99407
85,2,30:00.0,30:00.0,40,40,75,74.8,12,22:40.0,99416
85,2,30:00.0,30:00.0,40,40,75,75.4,12,22:40.0,99428
85,2,11:00.0,11:00.0,3.2,0,0,0,12,22:40.0,99434
85,2,36:00.0,36:00.0,40,40,75,75.3,12,40:31.0,99447
85,2,22:00.0,22:00.0,40,40,75,74.8,14,13:15.0,99471
85,2,32:00.0,32:00.0,40,40.1,75,75,14,13:15.0,99476
85,1,00:00.0,00:00.0,42,888.8,0,0,12,05:21.0,99489
85,1,06:00.0,06:00.0,25,22,60,41.6,12,05:21.0,99507
85,1,30:00.0,30:00.0,25,25.1,60,60.5,14,14:25.0,99512
85,1,30:00.0,30:00.0,25,25.1,60,60.3,14,14:25.0,99526
85,1,00:00.0,00:00.0,25,25,60,60.3,14,14:25.0,99537
85,2,30:00.0,30:00.0,40,38.3,75,76.1,14,27:47.0,99549
85,2,00:00.0,00:00.0,40,39.9,75,74.5,14,27:47.0,99569
85,2,30:00.0,30:00.0,40,40,75,74.9,14,27:47.0,99570
85,2,00:00.0,00:00.0,40,39.9,75,74.7,14,27:47.0,99585
85,2,30:00.0,30:00.0,40,40,75,75.8,14,27:47.0,99596
85,2,00:00.0,00:00.0,40,40.1,75,74.6,14,27:47.0,99601
85,2,30:00.0,30:00.0,40,40,75,74.6,14,27:47.0,99640
85,2,30:00.0,30:00.0,40,40,75,75.4,14,27:47.0,99642
85,1,00:00.0,00:00.0,25,24.9,60,60.3,12,09:26.0,99656
85,2,30:00.0,30:00.0,40,40,75,75.5,12,10:05.0,99672
85,2,00:00.0,00:00.0,40,40,75,74.7,12,13:13.0,99699
85,1,30:00.0,30:00.0,25,24.9,60,59.4,14,44:10.0,99708
85,1,00:00.0,00:00.0,25,24.9,60,60.8,14,44:10.0,99724
85,1,30:00.0,30:00.0,25,25,60,58.7,14,44:10.0,99740
85,2,00:00.0,00:00.0,40,40,75,75,14,52:11.0,99746
85,2,00:00.0,00:00.0,40,39.9,75,74.8,14,52:11.0,99764
85,1,00:00.0,00:00.0,25,25,60,59.2,14,42:33.0,99786
85,1,00:00.0,00:00.0,25,25,60,59.8,14,42:33.0,99802
85,1,30:00.0,30:00.0,25,25.1,60,59.7,14,42:33.0,99820
85,1,00:00.0,00:00.0,25,25.1,60,60.1,14,42:33.0,99833
85,1,00:00.0,00:00.0,25,25.1,60,59.6,14,42:33.0,99847
85,1,00:00.0,00:00.0,25,25,60,60.1,14,42:33.0,99861
85,1,30:00.0,30:00.0,25,25,60,60,14,42:33.0,99874
85,2,30:00.0,30:00.0,40,40,75,75.2,14,51:22.0,99882
85,2,00:00.0,00:00.0,40,39.9,75,75,14,51:22.0,99902
85,2,00:00.0,00:00.0,40,40,75,75.8,14,51:22.0,99916
85,2,30:00.0,30:00.0,40,40,75,75.6,14,51:22.0,99938
85,1,00:00.0,00:00.0,25,25,60,60.8,14,50:40.0,99952
85,1,30:00.0,30:00.0,25,24.9,60,60.3,14,50:40.0,99968
85,1,30:00.0,30:00.0,25,24.9,60,59.6,14,50:40.0,99984
85,1,30:00.0,30:00.0,25,25,60,60.2,14,50:40.0,100000
85,1,30:00.0,30:00.0,25,25.1,60,60.2,14,50:40.0,100015
85,1,30:00.0,30:00.0,25,25.1,60,60.3,14,50:40.0,100023
85,1,30:00.0,30:00.0,25,25.1,60,59.5,14,50:40.0,100031
85,1,00:00.0,00:00.0,25,25.1,60,59.4,14,50:40.0,100046
85,1,00:00.0,00:00.0,25,25.1,60,59.7,14,50:40.0,100060
85,2,00:00.0,00:00.0,40,40,75,75.2,14,55:22.0,100069
85,2,30:00.0,30:00.0,40,40.1,75,74.8,14,55:22.0,100080
85,1,30:00.0,30:00.0,25,25,60,60.5,14,01:24.0,100091
85,1,30:00.0,30:00.0,25,24.9,60,60.1,14,01:24.0,100113
85,2,30:00.0,30:00.0,40,-14.3,75,75.3,14,05:26.0,100119
85,2,30:00.0,30:00.0,40,40,75,74.5,14,05:26.0,100136
85,2,00:00.0,00:00.0,40,39.8,75,75,14,05:26.0,100149
85,2,30:00.0,30:00.0,40,40,75,75.4,14,05:26.0,100158
85,2,30:00.0,30:00.0,40,39.9,75,74.9,14,05:26.0,100174
85,2,00:00.0,00:00.0,40,40,75,74.9,14,05:26.0,100179
85,2,30:00.0,30:00.0,40,39.8,75,75.2,14,05:26.0,100190
85,2,00:00.0,00:00.0,40,40.2,75,75,14,05:26.0,100205
85,2,00:00.0,00:00.0,40,40,75,75.3,14,05:26.0,100207
85,2,30:00.0,30:00.0,40,40,75,75.2,14,05:26.0,100222
85,2,00:00.0,00:00.0,40,40,75,74.8,14,05:26.0,100229
85,2,30:00.0,30:00.0,40,39.9,75,73,14,05:26.0,100244
85,2,30:00.0,30:00.0,40,40,75,78.1,14,05:26.0,100248
85,2,00:00.0,00:00.0,40,39.7,75,74.6,14,05:26.0,100255
85,2,30:00.0,30:00.0,40,40,75,76.3,14,45:58.0,105229
85,2,00:00.0,00:00.0,40,40,75,75,14,05:26.0,100268
85,2,00:00.0,00:00.0,40,40,75,77.4,14,45:58.0,105246
85,2,00:00.0,00:00.0,40,40,75,72.8,14,45:58.0,105257
85,2,00:00.0,00:00.0,40,40,75,74.1,14,45:58.0,105263
85,2,30:00.0,30:00.0,40,39.9,75,75.4,14,45:58.0,105283
85,2,00:00.0,00:00.0,40,40,75,75.1,14,45:58.0,105284
85,2,30:00.0,30:00.0,40,40,75,77.2,14,57:13.0,105361
85,2,00:00.0,00:00.0,40,39.9,75,75,14,57:13.0,105363
85,2,30:00.0,30:00.0,40,39.9,75,74.8,14,57:13.0,105364
85,2,00:00.0,00:00.0,40,39.9,75,77.1,14,57:13.0,105365
85,1,00:00.0,00:00.0,25,23,60,59.7,12,49:41.0,99222
85,1,00:00.0,00:00.0,25,25.1,60,59.3,12,49:41.0,99233
85,1,30:00.0,30:00.0,25,25.1,60,58.9,12,49:41.0,99242
85,1,30:00.0,30:00.0,25,25,60,59.2,12,49:41.0,99249
85,1,30:00.0,30:00.0,25,25,60,60.7,12,49:41.0,99253
85,1,30:00.0,30:00.0,25,25,60,60.2,12,49:41.0,99257
85,1,30:00.0,30:00.0,25,24.9,60,59.8,14,19:05.0,99268
85,1,00:00.0,00:00.0,25,25,60,59.1,14,19:05.0,99288
85,1,30:00.0,30:00.0,25,25.1,60,60.4,14,20:56.0,99295
85,1,00:00.0,00:00.0,25,25,60,60.5,14,20:56.0,99316
85,1,00:00.0,00:00.0,25,25.1,60,59.5,14,20:56.0,99330
85,2,35:00.0,35:00.0,1.2,0,0,0,12,22:40.0,99337
85,2,00:00.0,00:00.0,40,40,75,75.4,12,22:40.0,99354
85,2,00:00.0,00:00.0,40,39.9,75,75.6,12,22:40.0,99370
85,2,00:00.0,00:00.0,40,40,75,75.4,12,22:40.0,99386
85,2,28:00.0,28:00.0,40,39.9,75,74.9,12,40:31.0,99443
85,2,40:00.0,40:00.0,40,40.1,75,75.3,12,51:20.0,99449
85,2,52:00.0,52:00.0,40,40,75,74.7,14,13:15.0,99456
85,1,37:00.0,37:00.0,0.2,0,0,0,12,05:21.0,99484
85,1,04:00.0,04:00.0,3.2,0,0,0,12,05:21.0,99504
85,1,07:00.0,07:00.0,25,22.4,60,66.3,14,14:25.0,99508
85,1,30:00.0,30:00.0,25,25.1,60,59.2,14,14:25.0,99532
85,2,30:00.0,30:00.0,40,40,75,75.2,14,27:47.0,99551
85,2,30:00.0,30:00.0,40,40,75,74.9,14,27:47.0,99566
85,2,30:00.0,30:00.0,40,40,75,75.1,14,27:47.0,99577
85,2,30:00.0,30:00.0,40,40,75,74.6,14,27:47.0,99588
85,2,30:00.0,30:00.0,40,40,75,75,14,27:47.0,99592
85,2,30:00.0,30:00.0,40,40,75,74.4,14,27:47.0,99608
85,2,30:00.0,30:00.0,40,40.1,75,74.5,14,27:47.0,99610
85,2,30:00.0,30:00.0,40,40.1,75,74.5,14,27:47.0,99622
85,2,30:00.0,30:00.0,40,40,75,74.9,14,27:47.0,99626
85,2,00:00.0,00:00.0,40,39.9,75,75.2,14,27:47.0,99635
85,2,30:00.0,30:00.0,40,40,75,74.8,14,27:47.0,99646
85,2,00:00.0,00:00.0,40,40,75,75.5,14,27:47.0,99647
85,1,00:00.0,00:00.0,25,25,60,61.2,12,09:26.0,99652
85,2,00:00.0,00:00.0,40,40,75,74.7,12,10:05.0,99669
85,2,00:00.0,00:00.0,40,40,75,74.8,12,10:05.0,99679
85,2,30:00.0,30:00.0,40,39.9,75,75,12,13:13.0,99690
85,2,30:00.0,30:00.0,40,40,75,74.7,12,13:13.0,99696
85,1,30:00.0,30:00.0,25,24.9,60,61.3,14,44:10.0,99704
85,1,30:00.0,30:00.0,25,24.9,60,60.7,14,44:10.0,99721
85,1,00:00.0,00:00.0,25,24.9,60,59.6,14,44:10.0,99737
85,2,30:00.0,30:00.0,40,40,75,75.4,14,52:11.0,99745
85,2,30:00.0,30:00.0,40,39.9,75,74.9,14,52:11.0,99761
85,2,00:00.0,00:00.0,40,40,75,76.1,14,52:11.0,99772
85,2,30:00.0,30:00.0,40,40.1,75,75.2,14,52:11.0,99777
85,1,00:00.0,00:00.0,25,24.9,60,60.1,14,42:33.0,99782
85,1,30:00.0,30:00.0,25,25,60,60.2,14,42:33.0,99799
85,1,30:00.0,30:00.0,25,25.1,60,60.1,14,42:33.0,99818
85,1,30:00.0,30:00.0,25,25.1,60,59.9,14,42:33.0,99828
85,1,30:00.0,30:00.0,25,25.1,60,59.6,14,42:33.0,99838
85,1,00:00.0,00:00.0,25,25,60,60.4,14,42:33.0,99851
85,1,30:00.0,30:00.0,25,25,60,59.5,14,42:33.0,99860
85,1,30:00.0,30:00.0,25,25,60,59.7,14,42:33.0,99872
85,2,00:00.0,00:00.0,40,40.2,75,75.1,14,51:22.0,99879
85,2,00:00.0,00:00.0,40,40,75,75,14,51:22.0,99895
85,1,30:00.0,30:00.0,25,25.1,60,59.3,14,01:24.0,100089
85,2,00:00.0,00:00.0,40,40,75,74.8,14,51:22.0,99910
85,2,30:00.0,30:00.0,40,40,75,74.9,14,51:22.0,99911
85,2,00:00.0,00:00.0,40,40,75,74.9,14,51:22.0,99920
85,2,30:00.0,30:00.0,40,40.1,75,75.2,14,51:22.0,99921
85,2,00:00.0,00:00.0,40,40,75,75.2,14,51:22.0,99937
85,2,30:00.0,30:00.0,40,39.9,75,75.4,14,51:22.0,99940
85,1,30:00.0,30:00.0,25,25,60,60.1,14,50:40.0,99950
85,1,00:00.0,00:00.0,25,24.9,60,60,14,50:40.0,99965
85,1,00:00.0,00:00.0,25,24.8,60,60.6,14,50:40.0,99981
85,1,00:00.0,00:00.0,25,24.8,60,60.3,14,50:40.0,99991
85,1,30:00.0,30:00.0,25,25,60,59.9,14,50:40.0,100006
85,1,00:00.0,00:00.0,25,25,60,60.5,14,50:40.0,100016
85,1,30:00.0,30:00.0,25,25,60,59.9,14,50:40.0,100025
85,1,00:00.0,00:00.0,25,25,60,59.8,14,50:40.0,100034
85,1,00:00.0,00:00.0,25,25.1,60,60.1,14,50:40.0,100044
85,1,00:00.0,00:00.0,25,25.1,60,59.6,14,50:40.0,100054
85,1,00:00.0,00:00.0,25,25,60,60.7,14,01:24.0,100098
85,2,00:00.0,00:00.0,40,39.7,75,75.2,14,55:22.0,100077
85,1,30:00.0,30:00.0,25,24.9,60,59.7,14,01:24.0,100107
85,1,00:00.0,00:00.0,25,24.9,60,60.1,14,01:24.0,100116
85,2,00:00.0,00:00.0,40,39.1,75,74.6,14,05:26.0,100118
85,2,30:00.0,30:00.0,40,-13.2,75,75.3,14,05:26.0,100121
85,2,00:00.0,00:00.0,40,39.9,75,75.1,14,05:26.0,100134
85,2,30:00.0,30:00.0,40,39.9,75,74.8,14,05:26.0,100142
85,2,30:00.0,30:00.0,40,40,75,75.1,14,05:26.0,100152
85,2,00:00.0,00:00.0,40,40,75,75,14,05:26.0,100159
85,2,30:00.0,30:00.0,40,40,75,75.8,14,05:26.0,100172
85,2,00:00.0,00:00.0,40,39.9,75,75,14,05:26.0,100177
85,2,00:00.0,00:00.0,40,40.1,75,74.7,14,05:26.0,100185
85,2,00:00.0,00:00.0,40,39.9,75,75.2,14,05:26.0,100199
85,2,30:00.0,30:00.0,40,40,75,75.2,14,05:26.0,100206
85,2,30:00.0,30:00.0,40,40,75,74.9,14,05:26.0,100218
85,2,00:00.0,00:00.0,40,40.1,75,74.2,14,05:26.0,100225
85,2,00:00.0,00:00.0,40,40.2,75,74.9,14,05:26.0,100231
85,2,00:00.0,00:00.0,40,40,75,75.3,14,05:26.0,100263
85,1,30:00.0,30:00.0,25,25,60,59.7,12,49:41.0,99228
85,1,00:00.0,00:00.0,25,25,60,59.2,14,19:05.0,99278
85,1,30:00.0,30:00.0,25,25.1,60,59,14,20:56.0,99301
85,2,30:00.0,30:00.0,40,40.1,75,74.7,12,22:40.0,99349
85,2,30:00.0,30:00.0,40,40,75,75.5,12,22:40.0,99365
85,2,30:00.0,30:00.0,40,40,75,74.5,12,22:40.0,99381
85,2,00:00.0,00:00.0,40,39.9,75,74.7,12,22:40.0,99397
85,2,30:00.0,30:00.0,40,40,75,74.8,12,22:40.0,99414
85,2,30:00.0,30:00.0,40,40.1,75,75.2,12,22:40.0,99424
85,2,20:00.0,20:00.0,40,40,75,75,12,22:40.0,99439
85,2,26:00.0,26:00.0,40,39.9,75,75.2,12,28:24.0,99442
85,2,14:00.0,14:00.0,40,40,75,74.9,14,13:15.0,99467
85,2,36:00.0,36:00.0,40,40,75,74.3,14,13:15.0,99478
85,1,30:00.0,30:00.0,25,25.1,60,60.9,14,14:25.0,99520
85,1,30:00.0,30:00.0,25,25.1,60,59.2,14,14:25.0,99534
85,1,30:00.0,30:00.0,25,25,60,60.4,14,14:25.0,99544
85,2,00:00.0,00:00.0,40,40,75,75.4,14,27:47.0,99560
85,2,30:00.0,30:00.0,40,40,75,75,14,27:47.0,99572
85,2,00:00.0,00:00.0,40,40.1,75,74.8,14,27:47.0,99591
85,2,00:00.0,00:00.0,40,40,75,74.6,14,27:47.0,99605
85,2,00:00.0,00:00.0,40,39.8,75,74.9,14,27:47.0,99641
85,2,30:00.0,30:00.0,40,40,75,75,12,10:05.0,99664
85,1,00:00.0,00:00.0,25,24.9,60,60,14,44:10.0,99716
85,1,00:00.0,00:00.0,25,24.9,60,59.9,14,44:10.0,99732
85,2,00:00.0,00:00.0,40,40,75,75.2,14,52:11.0,99756
85,2,00:00.0,00:00.0,40,40,75,75.3,14,52:11.0,99768
85,2,00:00.0,00:00.0,40,40,75,74.7,14,52:11.0,99780
85,1,00:00.0,00:00.0,25,25,60,60.1,14,42:33.0,99794
85,2,30:00.0,30:00.0,40,40.1,75,75.2,14,51:22.0,99890
85,1,00:00.0,00:00.0,25,25.1,60,58.9,14,42:33.0,99815
85,1,00:00.0,00:00.0,25,25.1,60,60.6,14,42:33.0,99827
85,1,30:00.0,30:00.0,25,25.1,60,58.7,14,42:33.0,99836
85,1,00:00.0,00:00.0,25,25.1,60,60.7,14,42:33.0,99845
85,1,00:00.0,00:00.0,25,25,60,59,14,42:33.0,99857
85,1,30:00.0,30:00.0,25,25,60,60.3,14,42:33.0,99866
85,1,00:00.0,00:00.0,25,24.9,60,58.7,14,42:33.0,99875
85,2,00:00.0,00:00.0,40,40.1,75,75,14,51:22.0,99906
85,2,00:00.0,00:00.0,40,40,75,74.4,14,51:22.0,99922
85,2,00:00.0,00:00.0,40,40,75,74.9,14,51:22.0,99943
85,1,30:00.0,30:00.0,25,24.9,60,60,14,50:40.0,99960
85,1,30:00.0,30:00.0,25,24.9,60,59.7,14,50:40.0,99976
85,1,00:00.0,00:00.0,25,24.9,60,59.8,14,50:40.0,99993
85,1,00:00.0,00:00.0,25,24.9,60,59.9,14,50:40.0,100003
85,1,00:00.0,00:00.0,25,25,60,60.1,14,50:40.0,100011
85,1,00:00.0,00:00.0,25,25,60,60.6,14,50:40.0,100026
85,1,00:00.0,00:00.0,25,25.1,60,60.2,14,50:40.0,100036
85,1,30:00.0,30:00.0,25,25.1,60,59.8,14,50:40.0,100041
85,1,30:00.0,30:00.0,25,25,60,59.9,14,50:40.0,100049
85,1,00:00.0,00:00.0,25,25.1,60,60.6,14,50:40.0,100058
85,1,00:00.0,00:00.0,25,25.1,60,59.9,14,50:40.0,100066
85,2,00:00.0,00:00.0,40,40,75,75.4,14,55:22.0,100075
85,1,00:00.0,00:00.0,25,25,60,59.5,14,01:24.0,100100
85,1,00:00.0,00:00.0,25,25,60,59.7,14,01:24.0,100112
85,2,00:00.0,00:00.0,40,40.2,75,75.2,14,05:26.0,100128
85,2,00:00.0,00:00.0,40,39.9,75,74.9,14,05:26.0,100143
85,2,30:00.0,30:00.0,40,39.9,75,75.2,14,05:26.0,100162
85,2,30:00.0,30:00.0,40,40.1,75,74.8,14,05:26.0,100188
85,2,00:00.0,00:00.0,40,40,75,75.2,14,05:26.0,100201
85,2,30:00.0,30:00.0,40,40,75,75.2,14,05:26.0,100224
85,2,30:00.0,30:00.0,40,40,75,76.8,14,05:26.0,100250
85,2,00:00.0,00:00.0,40,40.1,75,74.8,14,05:26.0,100274
85,2,00:00.0,00:00.0,40,40,75,72.9,12,27:01.0,103677
85,2,30:00.0,30:00.0,40,40,75,73,12,27:01.0,103690
85,2,00:00.0,00:00.0,40,40,75,76.8,12,27:01.0,103695
85,1,30:00.0,30:00.0,25,25.1,60,59.7,12,00:41.0,103710
85,1,30:00.0,30:00.0,25,25,60,60.3,12,00:41.0,103726
85,1,30:00.0,30:00.0,25,24.9,60,60.3,12,00:41.0,103742
85,2,00:00.0,00:00.0,40,40,75,74.8,12,04:15.0,103761
85,2,00:00.0,00:00.0,40,40.2,75,74.7,12,04:15.0,103779
85,2,00:00.0,00:00.0,40,40.2,75,75,12,04:15.0,103797
85,1,30:00.0,30:00.0,25,25,60,59.7,14,04:49.0,104827
85,1,30:00.0,30:00.0,25,25,60,60.1,14,04:49.0,104845
85,1,30:00.0,30:00.0,25,25.1,60,60,14,04:49.0,104871
85,1,00:00.0,00:00.0,25,25,60,59.3,14,04:49.0,104883
85,1,30:00.0,30:00.0,25,25,60,60.4,14,04:49.0,104892
85,1,19:00.0,19:00.0,0.2,0,0,0,14,29:14.0,104900
85,1,30:00.0,30:00.0,25,24.9,60,60.1,14,29:14.0,104915
85,1,00:00.0,00:00.0,25,24.9,60,59.8,14,29:14.0,104918
85,1,30:00.0,30:00.0,25,24.9,60,59.7,14,34:05.0,104931
85,1,00:00.0,00:00.0,25,24.9,60,59.9,14,34:05.0,104942
85,1,00:00.0,00:00.0,25,24.9,60,60.2,14,34:05.0,104950
85,1,30:00.0,30:00.0,25,25,60,60.2,14,34:05.0,104961
85,1,30:00.0,30:00.0,25,25,60,60.1,14,34:05.0,104972
85,1,00:00.0,00:00.0,25,25,60,59.9,14,34:05.0,104975
85,1,00:00.0,00:00.0,25,25.1,60,60.3,14,34:05.0,104985
85,1,30:00.0,30:00.0,25,25.1,60,59.8,14,34:05.0,104993
85,1,00:00.0,00:00.0,25,24.7,60,60,14,34:05.0,105001
85,1,00:00.0,00:00.0,25,27.2,60,53.2,14,34:05.0,105013
85,1,30:00.0,30:00.0,25,23.6,60,60.5,14,34:05.0,105027
85,1,30:00.0,30:00.0,25,28.2,60,60.8,14,34:05.0,105041
85,1,30:00.0,30:00.0,25,32.2,60,85.5,14,34:05.0,105059
85,1,00:00.0,00:00.0,25,24.2,60,63.2,14,34:05.0,105064
85,2,00:00.0,00:00.0,40,40,75,74.7,12,22:40.0,99344
85,2,00:00.0,00:00.0,40,40,75,75.1,12,22:40.0,99360
85,2,00:00.0,00:00.0,40,39.8,75,75.2,12,22:40.0,99376
85,2,30:00.0,30:00.0,40,40,75,75.1,12,22:40.0,99392
85,2,30:00.0,30:00.0,40,40,75,75,12,22:40.0,99398
85,2,00:00.0,00:00.0,40,40,75,75.2,12,22:40.0,99415
85,2,30:00.0,30:00.0,40,40,75,75.1,12,22:40.0,99426
85,2,04:00.0,04:00.0,40,40,75,74.7,14,13:15.0,99462
85,2,24:00.0,24:00.0,40,40.1,75,74.8,14,13:15.0,99472
85,2,34:00.0,34:00.0,40,39.9,75,74.9,14,13:15.0,99477
85,2,42:00.0,42:00.0,40,40,75,74.7,14,14:45.0,99482
85,1,00:00.0,00:00.0,25,25.1,60,61.2,14,14:25.0,99515
85,1,06:00.0,06:00.0,42,888.8,0,0,12,05:21.0,99492
85,1,00:00.0,00:00.0,25,25.1,60,59.3,14,14:25.0,99527
85,1,00:00.0,00:00.0,25,25,60,61,14,14:25.0,99539
85,2,00:00.0,00:00.0,40,39.8,75,74.8,14,27:47.0,99552
85,2,30:00.0,30:00.0,40,40,75,75.6,14,27:47.0,99580
85,2,00:00.0,00:00.0,40,40,75,74.8,14,27:47.0,99603
85,2,30:00.0,30:00.0,40,40,75,75.1,14,27:47.0,99616
85,2,00:00.0,00:00.0,40,40.1,75,75.9,14,27:47.0,99631
85,2,30:00.0,30:00.0,40,40,75,75.1,14,27:47.0,99648
85,1,30:00.0,30:00.0,25,25,60,60.4,12,09:26.0,99659
85,2,00:00.0,00:00.0,40,40,75,75.2,12,10:05.0,99675
85,2,00:00.0,00:00.0,40,40,75,75.3,12,10:05.0,99681
85,2,00:00.0,00:00.0,40,40,75,74.8,12,13:13.0,99691
85,1,00:00.0,00:00.0,25,24.9,60,59.5,14,44:10.0,99711
85,1,30:00.0,30:00.0,25,24.9,60,60.2,14,44:10.0,99727
85,2,30:00.0,30:00.0,40,39.9,75,75.7,14,52:11.0,99749
85,1,30:00.0,30:00.0,25,25,60,59.7,14,42:33.0,99789
85,1,30:00.0,30:00.0,25,25.1,60,60.2,14,42:33.0,99805
85,1,30:00.0,30:00.0,25,25.1,60,59.4,14,42:33.0,99816
85,1,00:00.0,00:00.0,25,25.1,60,59.6,14,42:33.0,99821
85,1,30:00.0,30:00.0,25,25.1,60,60.3,14,42:33.0,99830
85,1,30:00.0,30:00.0,25,25.1,60,60.7,14,42:33.0,99842
85,1,30:00.0,30:00.0,25,25.1,60,60.4,14,42:33.0,99852
85,1,00:00.0,00:00.0,25,25,60,60.6,14,42:33.0,99865
85,1,00:00.0,00:00.0,25,25,60,60.7,14,42:33.0,99873
85,2,00:00.0,00:00.0,40,40,75,75,14,51:22.0,99885
85,2,30:00.0,30:00.0,40,40.1,75,74.9,14,51:22.0,99905
85,2,30:00.0,30:00.0,40,40,75,74.5,14,51:22.0,99919
85,1,30:00.0,30:00.0,25,25,60,60.7,14,01:24.0,100093
85,1,00:00.0,00:00.0,25,24.9,60,59.4,14,50:40.0,99955
85,1,00:00.0,00:00.0,25,24.9,60,60.3,14,50:40.0,99971
85,1,00:00.0,00:00.0,25,24.9,60,59.3,14,50:40.0,99987
85,1,30:00.0,30:00.0,25,25,60,60.7,14,50:40.0,100013
85,1,00:00.0,00:00.0,25,25,60,59.4,14,50:40.0,100040
85,1,30:00.0,30:00.0,25,25.1,60,59.2,14,50:40.0,100057
85,2,30:00.0,30:00.0,40,40,75,75.3,14,55:22.0,100074
85,2,00:00.0,00:00.0,40,40.1,75,74.8,14,55:22.0,100083
85,2,30:00.0,30:00.0,40,39.7,75,75,14,05:26.0,100125
85,2,00:00.0,00:00.0,40,39.9,75,75.3,14,05:26.0,100137
85,2,00:00.0,00:00.0,40,39.9,75,75.3,14,05:26.0,100161
85,2,30:00.0,30:00.0,40,40,75,74.9,14,05:26.0,100184
85,2,00:00.0,00:00.0,40,40,75,74.6,14,05:26.0,100203
85,2,30:00.0,30:00.0,40,40.1,75,74.7,14,05:26.0,100216
85,2,00:00.0,00:00.0,40,40.4,75,75.9,14,05:26.0,100239
85,2,30:00.0,30:00.0,40,40,75,75,14,05:26.0,100256
85,2,30:00.0,30:00.0,40,40,75,75.3,14,05:26.0,100269
85,1,00:00.0,00:00.0,25,25,60,60.8,14,46:20.0,100279
85,2,30:00.0,30:00.0,40,40,75,73.4,12,27:01.0,103692
85,2,00:00.0,00:00.0,40,40.4,75,75.2,12,27:01.0,103699
85,1,30:00.0,30:00.0,25,25.1,60,59.7,12,00:41.0,103714
85,1,30:00.0,30:00.0,25,24.9,60,59.6,12,00:41.0,103730
85,1,30:00.0,30:00.0,25,24.9,60,59.6,14,04:49.0,104817
85,1,30:00.0,30:00.0,25,24.9,60,60.4,14,04:49.0,104837
85,1,00:00.0,00:00.0,25,25,60,59.8,14,04:49.0,104850
85,1,00:00.0,00:00.0,25,25,60,59.4,14,04:49.0,104859
85,1,00:00.0,00:00.0,25,25,60,59.6,14,04:49.0,104867
85,1,30:00.0,30:00.0,25,25.1,60,60.2,14,04:49.0,104875
85,1,30:00.0,30:00.0,25,25.1,60,59.9,14,04:49.0,104884
85,1,00:00.0,00:00.0,25,25.1,60,60.2,14,04:49.0,104895
85,1,30:00.0,30:00.0,25,24.9,60,60.3,14,29:14.0,104907
85,1,30:00.0,30:00.0,25,24.9,60,60.3,14,29:14.0,104922
85,1,00:00.0,00:00.0,25,24.9,60,59.7,14,34:05.0,104936
85,1,00:00.0,00:00.0,25,25.1,60,59.6,14,34:05.0,104960
85,1,00:00.0,00:00.0,25,25.1,60,60.3,14,34:05.0,104971
85,1,30:00.0,30:00.0,25,25.1,60,60,14,34:05.0,104989
85,1,00:00.0,00:00.0,25,26.7,60,64.5,14,34:05.0,104999
85,1,30:00.0,30:00.0,25,25,60,73.3,14,34:05.0,105010
85,1,00:00.0,00:00.0,25,27.6,60,56,14,34:05.0,105021
85,1,00:00.0,00:00.0,25,28.3,60,75.7,14,34:05.0,105032
85,1,30:00.0,30:00.0,25,27.2,60,63.9,14,34:05.0,105065
85,1,30:00.0,30:00.0,25,27.8,60,70.3,14,34:05.0,105213
85,2,30:00.0,30:00.0,40,40,75,73.3,14,45:58.0,105231
85,2,00:00.0,00:00.0,40,40,75,72.9,14,45:58.0,105249
85,2,00:00.0,00:00.0,40,40,75,73.6,14,45:58.0,105259
85,2,00:00.0,00:00.0,40,40,75,75.5,14,45:58.0,105271
85,2,00:00.0,00:00.0,40,40,75,74.9,14,45:58.0,105288
85,2,00:00.0,00:00.0,40,40.1,75,76.2,14,45:58.0,105294
